Ensembl_ID,Gene_Symbol,Score,Log2FC,P_Value,Adjusted_P_Value
ENSG00000090054,SPTLC1,1.5806893,2.9061434,0.11394908948235671,0.35194643524065694
ENSG00000255198,SNHG9,1.575276,5.486683,0.11519274908729468,0.3551936687215914
ENSG00000101247,NDUFAF5,1.5644494,4.161356,0.11771207421911974,0.3626147800085904
ENSG00000089159,PXN,1.559036,2.5762556,0.11898784785857489,0.3626147800085904
ENSG00000107560,RAB11FIP2,1.5536227,5.7359395,0.1202744340025786,0.3626147800085904
ENSG00000134757,DSG3,1.5427961,3.4286191,0.12288025808822824,0.36994268408958036
ENSG00000185864,NPIPB4,1.5319694,2.6489096,0.12552997313946898,0.3775352906795835
ENSG00000005436,GCFC2,1.5211428,2.7948864,0.12822400263076542,0.38166012374630914
ENSG00000136897,MRPL50,1.5211428,3.1093998,0.12822400263076542,0.38166012374630914
ENSG00000105821,DNAJC2,1.5103161,2.9040995,0.13096276664397713,0.3848659188407729
ENSG00000196531,NACA,1.5103161,0.60870886,0.13096276664397713,0.3848659188407729
ENSG00000173905,GOLIM4,1.5103161,2.8951771,0.13096276664397713,0.3848659188407729
ENSG00000058673,ZC3H11A,1.4940763,1.0355861,0.13515569991585918,0.3964781858163064
ENSG00000203880,PCMTD2,1.4778363,1.1908196,0.13945161141783646,0.3990968449176741
ENSG00000106591,MRPL32,1.4778363,1.8452988,0.13945161141783646,0.3990968449176741
ENSG00000101384,JAG1,1.4670097,3.6029956,0.14237343925842627,0.4071433981967305
ENSG00000155508,CNOT8,1.456183,2.645404,0.1453420438917554,0.41531116622405295
ENSG00000105771,SMG9,1.4507697,2.6455915,0.14684401124152888,0.41920857542547696
ENSG00000171603,CLSTN1,1.4399431,3.0584261,0.1498835208427717,0.41920857542547696
ENSG00000156482,RPL30,1.4237031,0.7905851,0.15453244756345513,0.43131307993910334
ENSG00000176170,SPHK1,1.4020498,3.9983501,0.16090038161659637,0.43816145203959234
ENSG00000101363,MANBAL,1.4020498,3.0866258,0.16090038161659637,0.43816145203959234
ENSG00000112419,PHACTR2,1.3912232,1.0883194,0.16415777167781742,0.44670262142015293
ENSG00000100354,TNRC6B,1.3695699,0.5379928,0.17082121227618385,0.45905464194088647
ENSG00000100664,EIF5,1.3695699,1.3361068,0.17082121227618385,0.45905464194088647
ENSG00000092201,SUPT16H,1.3695699,2.5727048,0.17082121227618385,0.45905464194088647
ENSG00000164830,OXR1,1.3695699,2.1593955,0.17082121227618385,0.45905464194088647
ENSG00000089048,ESF1,1.3587432,4.794395,0.17422796993884004,0.4634369907860127
ENSG00000110321,EIF4G2,1.3262633,0.63706315,0.18475249636577407,0.4801095473620608
ENSG00000091483,FH,1.3154367,2.7126853,0.18836318904969707,0.48897654276147645
ENSG00000122376,SHLD2,1.30461,2.8229651,0.19202567175514695,0.4979591656465517
ENSG00000009954,BAZ1B,1.30461,1.9056159,0.19202567175514695,0.4979591656465517
ENSG00000114993,RTKN,1.2937834,4.0152106,0.19574025190310085,0.5002554976463507
ENSG00000189091,SF3B3,1.2937834,1.3860247,0.19574025190310085,0.5002554976463507
ENSG00000228748,ENSG00000228748,1.28837,1.7420328,0.19761717242567334,0.5002554976463507
ENSG00000135048,CEMIP2,1.2829567,4.231214,0.19950722898814088,0.504780619097392
ENSG00000186184,POLR1D,1.2829567,1.155981,0.19950722898814088,0.504780619097392
ENSG00000102038,SMARCA1,1.2721301,3.22366,0.20332689436012463,0.5137411407430236
ENSG00000138944,SHISAL1,1.2667168,26.133364,0.20525657391991947,0.5181737803247446
ENSG00000166166,TRMT61A,1.2667168,29.289999,0.20525657391991947,0.5181737803247446
ENSG00000101349,PAK5,1.2667168,27.40941,0.20525657391991947,0.5181737803247446
ENSG00000170571,EMB,1.2667168,27.660341,0.20525657391991947,0.5181737803247446
ENSG00000180730,SHISA2,1.2667168,27.54826,0.20525657391991947,0.5181737803247446
ENSG00000114503,NCBP2,1.2613034,2.7751095,0.20719953100662403,0.5213217091338012
ENSG00000113810,SMC4,1.2504768,4.145294,0.211125413336266,0.5213217091338012
ENSG00000197457,STMN3,1.2396502,5.7628965,0.21510480696312217,0.530615797610533
ENSG00000272758,WDR5B-DT,1.2396502,3.7573261,0.21510480696312217,0.530615797610533
ENSG00000181625,SLX1B,1.2288235,4.1446824,0.2191379684922814,0.5404744821301869
ENSG00000166261,ZNF202,1.217997,4.851477,0.22322514530675586,0.5423380925895851
ENSG00000099810,MTAP,1.217997,4.6025677,0.22322514530675586,0.5423380925895851
ENSG00000234284,ZNF879,1.2125835,5.6625624,0.22528906417940397,0.5423380925895851
ENSG00000229989,MIR181A1HG,1.2125835,4.92937,0.22528906417940397,0.5423380925895851
ENSG00000164638,SLC29A4,1.2071702,5.1801996,0.22736657535585736,0.5468937843819223
ENSG00000204574,ABCF1,1.185517,2.8785923,0.23581309852843246,0.5643379524368028
ENSG00000184207,PGP,1.185517,8.065082,0.23581309852843246,0.5643379524368028
ENSG00000112739,PRP4K,1.1801037,2.1659656,0.23795898233982482,0.5643379524368028
ENSG00000141030,COPS3,1.1746904,2.6783588,0.2401186185009596,0.5643379524368028
ENSG00000171488,LRRC8C,1.1584504,6.8862333,0.2466802822493146,0.578930725939624
ENSG00000002587,HS3ST1,1.1584504,5.636833,0.2466802822493146,0.578930725939624
ENSG00000265840,ENSG00000265840,1.1584504,7.4847226,0.2466802822493146,0.578930725939624
ENSG00000119711,ALDH6A1,1.1530371,1.4290713,0.24889516568062375,0.5831100314090528
ENSG00000255389,ENSG00000255389,1.1422105,2.8627195,0.25336655755986237,0.5885146520887804
ENSG00000102024,PLS3,1.1422105,2.6296043,0.25336655755986237,0.5885146520887804
ENSG00000071054,MAP4K4,1.1313838,1.9223918,0.25789358677565344,0.5932797194764214
ENSG00000139117,CPNE8,1.1313838,3.3162599,0.25789358677565344,0.5932797194764214
ENSG00000154734,ADAMTS1,1.1313838,8.767284,0.25789358677565344,0.5932797194764214
ENSG00000162413,KLHL21,1.1151439,1.2610995,0.26478878678599405,0.6083842502798706
ENSG00000104331,BPNT2,1.1151439,2.35988,0.26478878678599405,0.6083842502798706
ENSG00000152217,SETBP1,1.1097305,4.3583016,0.2671151663137292,0.6101890693912159
ENSG00000126767,ELK1,1.1043172,7.4642787,0.26945556318870667,0.6101890693912159
ENSG00000036530,CYP46A1,1.1043172,5.0410576,0.26945556318870667,0.6101890693912159
ENSG00000126457,PRMT1,1.0989039,2.7763577,0.271809992875811,0.6101890693912159
ENSG00000118762,PKD2,1.0989039,3.6481354,0.271809992875811,0.6101890693912159
ENSG00000117262,GPR89A,1.0989039,3.4007952,0.271809992875811,0.6101890693912159
ENSG00000197301,HMGA2-AS1,1.0934906,4.2622275,0.27417847010776575,0.6154125891405661
ENSG00000136448,NMT1,1.0880772,3.9691412,0.2765610088794549,0.6202892330301799
ENSG00000119681,LTBP2,1.0826639,4.0688987,0.2789576224422975,0.6254746326566598
ENSG00000151651,ADAM8,1.0826639,4.26891,0.2789576224422975,0.6254746326566598
ENSG00000103168,TAF1C,1.0772506,5.6792507,0.28136832329867667,0.6304015686218721
ENSG00000163714,U2SURP,1.066424,1.0537115,0.28623203312335577,0.6346690217748178
ENSG00000253305,PCDHGB6,1.050184,7.148458,0.2936335214442306,0.6446848310341681
ENSG00000241127,YAE1,1.050184,3.397901,0.2936335214442306,0.6446848310341681
ENSG00000106701,FSD1L,1.0393574,4.2892156,0.2986385638928504,0.6551868478219387
ENSG00000086102,NFX1,1.033944,2.2018244,0.301162321505165,0.6570617878595466
ENSG00000148943,LIN7C,1.0231174,0.7080635,0.30625233709993893,0.6570617878595466
ENSG00000118873,RAB3GAP2,1.0177041,1.354468,0.30881860371254677,0.6624714994855677
ENSG00000186081,KRT5,1.0122907,3.617338,0.3113990472731768,0.6674256342483987
ENSG00000115183,TANC1,1.0122907,3.0717988,0.3113990472731768,0.6674256342483987
ENSG00000130066,SAT1,1.0122907,0.6143386,0.3113990472731768,0.6674256342483987
ENSG00000121289,CEP89,1.0014641,4.4846177,0.3166024735559859,0.67828304324536
ENSG00000122863,CHST3,0.99605083,5.9701834,0.319225458380447,0.6790848926680133
ENSG00000133731,IMPA1,0.9635709,2.893989,0.33526110598529857,0.7003056816841111
ENSG00000100567,PSMA3,0.9581576,0.58546287,0.33798330776248087,0.7003056816841111
ENSG00000160310,PRMT2,0.94733095,1.1439908,0.3434701729266888,0.7003056816841111
ENSG00000106628,POLD2,0.94733095,2.4751637,0.3434701729266888,0.7003056816841111
ENSG00000155380,SLC16A1,0.94733095,2.8553343,0.3434701729266888,0.7003056816841111
ENSG00000132424,PNISR,0.9365043,0.40228847,0.34901360265736847,0.7104318766862208
ENSG00000009335,UBE3C,0.9365043,3.3412645,0.34901360265736847,0.7104318766862208
ENSG00000064726,BTBD1,0.92026436,3.5871582,0.3574346416222831,0.7241798196581247
ENSG00000137073,UBAP2,0.914851,3.48915,0.36026984854495103,0.7241798196581247
ENSG00000136026,CKAP4,0.914851,0.9188804,0.36026984854495103,0.7241798196581247
ENSG00000154678,PDE1C,0.914851,4.297487,0.36026984854495103,0.7241798196581247
ENSG00000140416,TPM1,0.914851,0.7289166,0.36026984854495103,0.7241798196581247
ENSG00000110172,CHORDC1,0.8931977,2.3413615,0.3717512896455608,0.73999690903985
ENSG00000132207,SLX1A,0.8823711,2.9413967,0.3775761598688667,0.7474880966392815
ENSG00000176148,TCP11L1,0.8553045,2.6098,0.39238259702911726,0.7641815281009934
ENSG00000166025,AMOTL1,0.8498912,4.0022454,0.3953855895192343,0.7695228491486046
ENSG00000100814,CCNB1IP1,0.83906454,2.1644015,0.4014330928306168,0.7705725013403215
ENSG00000138071,ACTR2,0.8282379,1.1491197,0.40753578291503323,0.775798599375487
ENSG00000148362,ENSG00000148362,0.8228246,4.2378745,0.41060775539056005,0.7813445194656684
ENSG00000170846,MRFAP1L2,0.8228246,3.5388603,0.41060775539056005,0.7813445194656684
ENSG00000134900,TPP2,0.8228246,1.0691832,0.41060775539056005,0.7813445194656684
ENSG00000113569,NUP155,0.81741124,2.1525369,0.4136934415698593,0.7866084535627643
ENSG00000108379,WNT3,0.81741124,2.1687372,0.4136934415698593,0.7866084535627643
ENSG00000177425,PAWR,0.81741124,1.8966063,0.4136934415698593,0.7866084535627643
ENSG00000124207,CSE1L,0.8065846,2.0084655,0.4199058356835055,0.7896085353123395
ENSG00000122545,SEPTIN7,0.8065846,1.1883794,0.4199058356835055,0.7896085353123395
ENSG00000178966,RMI1,0.8011713,2.836509,0.42303248160064133,0.7896085353123395
ENSG00000104064,GABPB1,0.795758,2.2526743,0.4261727171843468,0.7896085353123395
ENSG00000085063,CD59,0.795758,1.7303956,0.4261727171843468,0.7896085353123395
ENSG00000183054,RGPD6,0.779518,0.020516768,0.4356746236953035,0.8067077994638853
ENSG00000004478,FKBP4,0.7741047,1.6950659,0.43886887500073324,0.8107043658984745
ENSG00000108691,CCL2,0.76869136,2.207177,0.44207653979226746,0.8107043658984745
ENSG00000204577,LILRB3,0.7524514,6.3944454,0.4517796297225952,0.8161750591491707
ENSG00000116679,IVNS1ABP,0.7091449,2.0205564,0.47823458072485403,0.8409370659038966
ENSG00000104341,LAPTM4B,0.7091449,2.1770108,0.47823458072485403,0.8409370659038966
ENSG00000137413,TAF8,0.69831824,2.2258525,0.48497820042168727,0.8473560445077953
ENSG00000114315,HES1,0.6874916,3.4595244,0.49177299756597836,0.8473560445077953
ENSG00000266028,SRGAP2,0.67666495,1.5893819,0.4986185580950522,0.8525327255742295
ENSG00000138756,BMP2K,0.67666495,2.8657506,0.4986185580950522,0.8525327255742295
ENSG00000093183,SEC22C,0.67666495,1.4925938,0.4986185580950522,0.8525327255742295
ENSG00000108561,C1QBP,0.67125165,2.4684145,0.5020602411213987,0.8581193895673553
ENSG00000259112,NDUFC2-KCTD14,0.67125165,4.2875915,0.5020602411213987,0.8581193895673553
ENSG00000172785,ZNG1A,0.67125165,2.7077262,0.5020602411213987,0.8581193895673553
ENSG00000137054,POLR1E,0.64959836,2.0251188,0.5159516963585487,0.8641605256695204
ENSG00000180776,ZDHHC20,0.64959836,1.9084079,0.5159516963585487,0.8641605256695204
ENSG00000123992,DNPEP,0.644185,3.5724359,0.5194554540468788,0.8641605256695204
ENSG00000092140,G2E3,0.644185,3.931782,0.5194554540468788,0.8641605256695204
ENSG00000271811,ENSG00000271811,0.6333584,28.122698,0.5264996273794394,0.874304168819802
ENSG00000187498,COL4A1,0.6333584,25.328503,0.5264996273794394,0.874304168819802
ENSG00000115525,ST3GAL5,0.6333584,27.464493,0.5264996273794394,0.874304168819802
ENSG00000142784,WDTC1,0.6333584,3.6507761,0.5264996273794394,0.874304168819802
ENSG00000134363,FST,0.6333584,28.516714,0.5264996273794394,0.874304168819802
ENSG00000251323,LINC02728,0.6333584,27.0511,0.5264996273794394,0.874304168819802
ENSG00000196793,ZNF239,0.6333584,26.87712,0.5264996273794394,0.874304168819802
ENSG00000130294,KIF1A,0.6333584,28.007856,0.5264996273794394,0.874304168819802
ENSG00000104722,NEFM,0.6333584,26.971813,0.5264996273794394,0.874304168819802
ENSG00000170881,RNF139,0.6225318,2.9240274,0.5335922691289241,0.8814122918121939
ENSG00000258297,ENSG00000258297,0.6225318,2.1738243,0.5335922691289241,0.8814122918121939
ENSG00000187742,SECISBP2,0.6225318,3.2163322,0.5335922691289241,0.8814122918121939
ENSG00000096384,HSP90AB1,0.6225318,0.17315419,0.5335922691289241,0.8814122918121939
ENSG00000172115,CYCS,0.6117051,1.4148037,0.540732875753971,0.8814122918121939
ENSG00000166086,JAM3,0.6008785,6.4816747,0.5479209290261948,0.8862703500044943
ENSG00000163017,ACTG2,0.6008785,6.7948537,0.5479209290261948,0.8862703500044943
ENSG00000121005,CRISPLD1,0.6008785,5.200953,0.5479209290261948,0.8862703500044943
ENSG00000073282,TP63,0.6008785,12.3776245,0.5479209290261948,0.8862703500044943
ENSG00000177889,UBE2N,0.6008785,1.8084158,0.5479209290261948,0.8862703500044943
ENSG00000137338,PGBD1,0.6008785,11.929075,0.5479209290261948,0.8862703500044943
ENSG00000165799,RNASE7,0.59005183,4.0262895,0.5551558961145626,0.8940042795992492
ENSG00000170464,DNAJC18,0.59005183,5.346644,0.5551558961145626,0.8940042795992492
ENSG00000158186,MRAS,0.5738119,1.9501584,0.5660951088984933,0.8940042795992492
ENSG00000037897,METTL1,0.56839854,5.608865,0.5697643679606206,0.8940042795992492
ENSG00000151617,EDNRA,0.56839854,6.666468,0.5697643679606206,0.8940042795992492
ENSG00000013016,EHD3,0.56839854,4.296789,0.5697643679606206,0.8940042795992492
ENSG00000261054,SYNM-AS2,0.56839854,8.123443,0.5697643679606206,0.8940042795992492
ENSG00000171700,RGS19,0.56839854,7.182092,0.5697643679606206,0.8940042795992492
ENSG00000173269,MMRN2,0.56839854,6.3000813,0.5697643679606206,0.8940042795992492
ENSG00000270069,MIR222HG,0.56839854,3.7327132,0.5697643679606206,0.8940042795992492
ENSG00000149488,TMC2,0.56839854,9.971919,0.5697643679606206,0.8940042795992492
ENSG00000104529,EEF1D,0.55757195,-0.065725036,0.5771367349063721,0.9050915299274628
ENSG00000151364,KCTD14,0.5467453,1.2595742,0.5845537402650768,0.9077102176409312
ENSG00000108021,TASOR2,0.54133195,2.1168687,0.588278794045755,0.9077102176409312
ENSG00000147324,MFHAS1,0.53591865,5.904015,0.5920147797178529,0.9077102176409312
ENSG00000088836,SLC4A11,0.53591865,5.4559546,0.5920147797178529,0.9077102176409312
ENSG00000171812,COL8A2,0.53591865,5.0741253,0.5920147797178529,0.9077102176409312
ENSG00000264545,ENSG00000264545,0.53591865,7.6409984,0.5920147797178529,0.9077102176409312
ENSG00000167967,E4F1,0.53591865,6.783081,0.5920147797178529,0.9077102176409312
ENSG00000278053,DDX52,0.525092,3.0731788,0.5995192350050851,0.9130587730813375
ENSG00000243147,MRPL33,0.525092,1.8994403,0.5995192350050851,0.9130587730813375
ENSG00000109270,LAMTOR3,0.5196787,0.9875543,0.6032875466019145,0.9185138370520235
ENSG00000175352,NRIP3,0.51426536,2.877126,0.6070664740625151,0.9216105426223499
ENSG00000168137,SETD5,0.51426536,1.4106611,0.6070664740625151,0.9216105426223499
ENSG00000155903,RASA2,0.51426536,1.1079658,0.6070664740625151,0.9216105426223499
ENSG00000101017,CD40,0.5034387,3.8664482,0.6146558511646154,0.9216105426223499
ENSG00000172345,STARD5,0.5034387,4.2599072,0.6146558511646154,0.9216105426223499
ENSG00000072274,TFRC,0.5034387,0.7754446,0.6146558511646154,0.9216105426223499
ENSG00000157106,SMG1,0.5034387,0.30741608,0.6146558511646154,0.9216105426223499
ENSG00000172159,FRMD3,0.4926121,2.9609125,0.622286707075202,0.9216105426223499
ENSG00000178209,PLEC,0.4926121,3.1876981,0.622286707075202,0.9216105426223499
ENSG00000081087,OSTM1,0.48719877,2.4305575,0.6261174799167386,0.9270980943230515
ENSG00000151148,UBE3B,0.48178545,0.5967464,0.629958369205241,0.9319448201218101
ENSG00000174099,MSRB3,0.48178545,6.113933,0.629958369205241,0.9319448201218101
ENSG00000134762,DSC3,0.48178545,3.2933865,0.629958369205241,0.9319448201218101
ENSG00000204179,PTPN20,0.48178545,2.284637,0.629958369205241,0.9319448201218101
ENSG00000196396,PTPN1,0.4709588,2.162227,0.6376701517777942,0.9370277380404877
ENSG00000047634,SCML1,0.4709588,5.825941,0.6376701517777942,0.9370277380404877
ENSG00000174951,FUT1,0.4709588,4.579733,0.6376701517777942,0.9370277380404877
ENSG00000124813,RUNX2,0.4709588,3.524999,0.6376701517777942,0.9370277380404877
ENSG00000114054,PCCB,0.4709588,1.7258132,0.6376701517777942,0.9370277380404877
ENSG00000132423,COQ3,0.4709588,3.8226511,0.6376701517777942,0.9370277380404877
ENSG00000261766,ENSG00000261766,0.4709588,5.864633,0.6376701517777942,0.9370277380404877
ENSG00000104228,TRIM35,0.4709588,1.9597261,0.6376701517777942,0.9370277380404877
ENSG00000171490,RSL1D1,0.4709588,0.727285,0.6376701517777942,0.9370277380404877
ENSG00000171793,CTPS1,0.46013218,3.1580753,0.6454213560000457,0.9370277380404877
ENSG00000108559,NUP88,0.46013218,1.871082,0.6454213560000457,0.9370277380404877
ENSG00000166535,A2ML1,0.46013218,3.4887843,0.6454213560000457,0.9370277380404877
ENSG00000145147,SLIT2,0.46013218,3.3121417,0.6454213560000457,0.9370277380404877
ENSG00000175592,FOSL1,0.45471886,2.1582425,0.6493115193419432,0.9370277380404877
ENSG00000188542,DUSP28,0.45471886,6.4958653,0.6493115193419432,0.9370277380404877
ENSG00000176681,LRRC37A,0.44930553,2.7007158,0.6532112702423465,0.9415520172764522
ENSG00000128908,INO80,0.44930553,2.646695,0.6532112702423465,0.9415520172764522
ENSG00000154845,PPP4R1,0.44930553,1.0423509,0.6532112702423465,0.9415520172764522
ENSG00000163104,SMARCAD1,0.4384789,1.6291387,0.6610391702242084,0.9464778521712495
ENSG00000150995,ITPR1,0.4384789,4.367043,0.6610391702242084,0.9464778521712495
ENSG00000130204,TOMM40,0.4384789,6.1119766,0.6610391702242084,0.9464778521712495
ENSG00000124383,MPHOSPH10,0.4384789,1.6097934,0.6610391702242084,0.9464778521712495
ENSG00000182899,RPL35A,0.4384789,0.3076132,0.6610391702242084,0.9464778521712495
ENSG00000164078,MST1R,0.4384789,3.703753,0.6610391702242084,0.9464778521712495
ENSG00000280264,ENSG00000280264,0.4384789,7.6182075,0.6610391702242084,0.9464778521712495
ENSG00000270959,LPP-AS2,0.4384789,4.568627,0.6610391702242084,0.9464778521712495
ENSG00000123892,RAB38,0.4384789,2.9875822,0.6610391702242084,0.9464778521712495
ENSG00000132305,IMMT,0.4384789,1.3820498,0.6610391702242084,0.9464778521712495
ENSG00000215162,LINC00269,0.4384789,5.8822966,0.6610391702242084,0.9464778521712495
ENSG00000269427,ENSG00000269427,0.4384789,4.1716256,0.6610391702242084,0.9464778521712495
ENSG00000196155,PLEKHG4,0.42765224,2.244177,0.6689043192071711,0.9464778521712495
ENSG00000072364,AFF4,0.42765224,0.31973097,0.6689043192071711,0.9464778521712495
ENSG00000164252,AGGF1,0.42765224,1.3661565,0.6689043192071711,0.9464778521712495
ENSG00000101182,PSMA7,0.41682562,0.6859302,0.6768059681944655,0.9464778521712495
ENSG00000076043,REXO2,0.41682562,1.4211026,0.6768059681944655,0.9464778521712495
ENSG00000198668,CALM1,0.41682562,1.8137709,0.6768059681944655,0.9464778521712495
ENSG00000229619,MBNL1-AS1,0.40599898,7.243838,0.6847433561373875,0.9558665246012817
ENSG00000065600,PACC1,0.40599898,3.5951862,0.6847433561373875,0.9558665246012817
ENSG00000269987,ENSG00000269987,0.40599898,4.581273,0.6847433561373875,0.9558665246012817
ENSG00000136158,SPRY2,0.40599898,4.938866,0.6847433561373875,0.9558665246012817
ENSG00000161791,FMNL3,0.40599898,4.7459207,0.6847433561373875,0.9558665246012817
ENSG00000007944,MYLIP,0.40599898,5.653346,0.6847433561373875,0.9558665246012817
ENSG00000253424,ENSG00000253424,0.40599898,5.823762,0.6847433561373875,0.9558665246012817
